concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
42894716,42894716,Mapped from,2016-05-18,2099-12-31,
42894716,42894716,Maps to,2016-05-18,2099-12-31,
43021737,43021737,Mapped from,2013-01-31,2099-12-31,
43021737,43021737,Maps to,2013-01-31,2099-12-31,
43527995,43527995,Mapped from,2013-05-08,2099-12-31,
43527995,43527995,Maps to,2013-05-08,2099-12-31,
43527997,43527997,Mapped from,2013-05-08,2099-12-31,
43527997,43527997,Maps to,2013-05-08,2099-12-31,
43527998,43527998,Mapped from,2013-05-08,2099-12-31,
43527998,43527998,Maps to,2013-05-08,2099-12-31,
43531440,43531440,Mapped from,2013-07-31,2099-12-31,
43531440,43531440,Maps to,2013-07-31,2099-12-31,
43533247,43533247,Mapped from,2013-08-28,2099-12-31,
43533247,43533247,Maps to,2013-08-28,2099-12-31,
44511269,44511269,Mapped from,1970-01-01,2099-12-31,
44511269,44511269,Maps to,1970-01-01,2099-12-31,
44511269,45770795,Is a,2018-08-29,2099-12-31,
44511272,44511272,Mapped from,1970-01-01,2099-12-31,
44511272,44511272,Maps to,1970-01-01,2099-12-31,
45763528,45763528,Mapped from,2015-01-31,2099-12-31,
45763528,45763528,Maps to,2015-01-31,2099-12-31,
45769224,4184832,Is a,2015-01-31,2099-12-31,
45769224,45769224,Mapped from,2015-01-31,2099-12-31,
45769224,45769224,Maps to,2015-01-31,2099-12-31,
45770795,44511269,Subsumes,2018-08-29,2099-12-31,
45770795,45770795,Mapped from,2015-01-31,2099-12-31,
45770795,45770795,Maps to,2015-01-31,2099-12-31,
45772472,45772472,Mapped from,2015-01-31,2099-12-31,
45772472,45772472,Maps to,2015-01-31,2099-12-31,
3654311,3654311,Maps to,2020-07-31,2099-12-31,
3661530,3661530,Maps to,2020-07-31,2099-12-31,
3661641,3661641,Maps to,2020-07-31,2099-12-31,
3661643,3661643,Maps to,2020-07-31,2099-12-31,
3661645,3661645,Maps to,2020-07-31,2099-12-31,
3654311,3654311,Mapped from,2020-07-31,2099-12-31,
3661530,3661530,Mapped from,2020-07-31,2099-12-31,
3661641,3661641,Mapped from,2020-07-31,2099-12-31,
3661643,3661643,Mapped from,2020-07-31,2099-12-31,
3661645,3661645,Mapped from,2020-07-31,2099-12-31,
2725907,4184832,Is a,1970-01-01,2099-12-31,
2725926,4184832,Is a,1970-01-01,2099-12-31,
2725944,4184832,Is a,1970-01-01,2099-12-31,
2725959,4184832,Is a,1970-01-01,2099-12-31,
2725469,4184832,Is a,1970-01-01,2099-12-31,
4184832,2725907,Subsumes,1970-01-01,2099-12-31,
4184832,2725926,Subsumes,1970-01-01,2099-12-31,
4184832,2725959,Subsumes,1970-01-01,2099-12-31,
4184832,2725944,Subsumes,1970-01-01,2099-12-31,
4184832,2725469,Subsumes,1970-01-01,2099-12-31,
2725902,4184832,Is a,1970-01-01,2099-12-31,
42894481,4184832,Is a,1970-01-01,2099-12-31,
2725921,4184832,Is a,1970-01-01,2099-12-31,
42894688,4184832,Is a,1970-01-01,2099-12-31,
42894689,4184832,Is a,1970-01-01,2099-12-31,
42894690,4184832,Is a,1970-01-01,2099-12-31,
2725923,4184832,Is a,1970-01-01,2099-12-31,
2725927,4184832,Is a,1970-01-01,2099-12-31,
42894706,4184832,Is a,1970-01-01,2099-12-31,
42894587,4184832,Is a,1970-01-01,2099-12-31,
42894591,4184832,Is a,1970-01-01,2099-12-31,
2725946,4184832,Is a,1970-01-01,2099-12-31,
42894593,4184832,Is a,1970-01-01,2099-12-31,
42894601,4184832,Is a,1970-01-01,2099-12-31,
42894630,4184832,Is a,1970-01-01,2099-12-31,
2725466,4184832,Is a,1970-01-01,2099-12-31,
4184832,2725902,Subsumes,1970-01-01,2099-12-31,
4184832,42894481,Subsumes,1970-01-01,2099-12-31,
4184832,2725921,Subsumes,1970-01-01,2099-12-31,
4184832,42894688,Subsumes,1970-01-01,2099-12-31,
4184832,42894689,Subsumes,1970-01-01,2099-12-31,
4184832,42894690,Subsumes,1970-01-01,2099-12-31,
4184832,2725923,Subsumes,1970-01-01,2099-12-31,
4184832,2725927,Subsumes,1970-01-01,2099-12-31,
4184832,42894706,Subsumes,1970-01-01,2099-12-31,
4184832,42894587,Subsumes,1970-01-01,2099-12-31,
4184832,42894591,Subsumes,1970-01-01,2099-12-31,
4184832,2725946,Subsumes,1970-01-01,2099-12-31,
4184832,42894593,Subsumes,1970-01-01,2099-12-31,
4184832,42894601,Subsumes,1970-01-01,2099-12-31,
4184832,42894630,Subsumes,1970-01-01,2099-12-31,
4184832,2725466,Subsumes,1970-01-01,2099-12-31,
581384,581384,Mapped from,1970-01-01,2099-12-31,
581384,581384,Maps to,1970-01-01,2099-12-31,
709890,709890,Mapped from,2020-05-04,2099-12-31,
709890,709890,Maps to,2020-05-04,2099-12-31,
2001500,2001500,Mapped from,1970-01-01,2099-12-31,
2001500,2001500,Maps to,1970-01-01,2099-12-31,
2108838,2108838,Mapped from,1970-01-01,2099-12-31,
2108838,2108838,Maps to,1970-01-01,2099-12-31,
2110925,2110925,Mapped from,1970-01-01,2099-12-31,
2110925,2110925,Maps to,1970-01-01,2099-12-31,
2213532,2213532,Mapped from,2017-11-06,2099-12-31,
2213532,2213532,Maps to,2017-11-06,2099-12-31,
2213538,2213538,Mapped from,2017-11-06,2099-12-31,
2213538,2213538,Maps to,2017-11-06,2099-12-31,
2313869,2313869,Mapped from,2009-04-06,2099-12-31,
2313869,2313869,Maps to,2009-04-06,2099-12-31,
2313872,2313872,Mapped from,1970-01-01,2099-12-31,
2313872,2313872,Maps to,1970-01-01,2099-12-31,
2313875,2313875,Mapped from,1970-01-01,2099-12-31,
2313875,2313875,Maps to,1970-01-01,2099-12-31,
2514406,2514406,Mapped from,1970-01-01,2099-12-31,
2514406,2514406,Maps to,1970-01-01,2099-12-31,
2514572,2514572,Mapped from,2009-04-06,2099-12-31,
2514572,2514572,Maps to,2009-04-06,2099-12-31,
2616265,2616265,Mapped from,1970-01-01,2099-12-31,
2616265,2616265,Maps to,1970-01-01,2099-12-31,
2617460,2617460,Mapped from,1970-01-01,2099-12-31,
2617460,2617460,Maps to,1970-01-01,2099-12-31,
2722250,2722250,Mapped from,1970-01-01,2099-12-31,
2722250,2722250,Maps to,1970-01-01,2099-12-31,
2725466,2725466,Mapped from,2014-04-22,2099-12-31,
2725466,2725466,Maps to,2014-04-22,2099-12-31,
2725469,2725469,Mapped from,2014-04-22,2099-12-31,
2725469,2725469,Maps to,2014-04-22,2099-12-31,
2725477,2725477,Mapped from,2014-04-22,2099-12-31,
2725477,2725477,Maps to,2014-04-22,2099-12-31,
2725477,4184832,Is a,1970-01-01,2099-12-31,
2725480,2725480,Mapped from,2014-04-22,2099-12-31,
2725480,2725480,Maps to,2014-04-22,2099-12-31,
2725480,4184832,Is a,1970-01-01,2099-12-31,
2725481,2725481,Mapped from,2014-04-22,2099-12-31,
2725481,2725481,Maps to,2014-04-22,2099-12-31,
2725481,4184832,Is a,1970-01-01,2099-12-31,
2725482,2725482,Mapped from,2014-04-22,2099-12-31,
2725482,2725482,Maps to,2014-04-22,2099-12-31,
2725482,4184832,Is a,1970-01-01,2099-12-31,
2725483,2725483,Mapped from,2014-04-22,2099-12-31,
2725483,2725483,Maps to,2014-04-22,2099-12-31,
2725483,4184832,Is a,1970-01-01,2099-12-31,
2725484,2725484,Mapped from,2014-04-22,2099-12-31,
2725484,2725484,Maps to,2014-04-22,2099-12-31,
2725484,4184832,Is a,1970-01-01,2099-12-31,
2725902,2725902,Mapped from,2014-04-22,2099-12-31,
2725902,2725902,Maps to,2014-04-22,2099-12-31,
2725907,2725907,Mapped from,2014-04-22,2099-12-31,
2725907,2725907,Maps to,2014-04-22,2099-12-31,
2725921,2725921,Mapped from,2014-04-22,2099-12-31,
2725921,2725921,Maps to,2014-04-22,2099-12-31,
2725923,2725923,Mapped from,2014-04-22,2099-12-31,
2725923,2725923,Maps to,2014-04-22,2099-12-31,
2725926,2725926,Mapped from,2014-04-22,2099-12-31,
2725926,2725926,Maps to,2014-04-22,2099-12-31,
2725927,2725927,Mapped from,2014-04-22,2099-12-31,
2725927,2725927,Maps to,2014-04-22,2099-12-31,
2725936,2725936,Mapped from,2014-04-22,2099-12-31,
2725936,2725936,Maps to,2014-04-22,2099-12-31,
2725936,4184832,Is a,1970-01-01,2099-12-31,
2725944,2725944,Mapped from,2014-04-22,2099-12-31,
2725944,2725944,Maps to,2014-04-22,2099-12-31,
2725946,2725946,Mapped from,2014-04-22,2099-12-31,
2725946,2725946,Maps to,2014-04-22,2099-12-31,
2725959,2725959,Mapped from,2014-04-22,2099-12-31,
2725959,2725959,Maps to,2014-04-22,2099-12-31,
2725962,2725962,Mapped from,2014-04-22,2099-12-31,
2725962,2725962,Maps to,2014-04-22,2099-12-31,
2725962,4184832,Is a,1970-01-01,2099-12-31,
2725963,2725963,Mapped from,2014-04-22,2099-12-31,
2725963,2725963,Maps to,2014-04-22,2099-12-31,
2725963,4184832,Is a,1970-01-01,2099-12-31,
2725965,2725965,Mapped from,2014-04-22,2099-12-31,
2725965,2725965,Maps to,2014-04-22,2099-12-31,
2725965,4184832,Is a,1970-01-01,2099-12-31,
2786046,2786046,Mapped from,2014-04-22,2099-12-31,
2786046,2786046,Maps to,2014-04-22,2099-12-31,
2786049,2786049,Mapped from,2014-04-22,2099-12-31,
2786049,2786049,Maps to,2014-04-22,2099-12-31,
2786051,2786051,Mapped from,2014-04-22,2099-12-31,
2786051,2786051,Maps to,2014-04-22,2099-12-31,
2786056,2786056,Mapped from,2014-04-22,2099-12-31,
2786056,2786056,Maps to,2014-04-22,2099-12-31,
2786056,4334807,Is a,1970-01-01,2099-12-31,
2786066,2786066,Mapped from,2014-04-22,2099-12-31,
2786066,2786066,Maps to,2014-04-22,2099-12-31,
2786407,2786407,Mapped from,2014-04-22,2099-12-31,
2786407,2786407,Maps to,2014-04-22,2099-12-31,
2787195,2787195,Mapped from,2014-04-22,2099-12-31,
2787195,2787195,Maps to,2014-04-22,2099-12-31,
2787196,2787196,Mapped from,2014-04-22,2099-12-31,
2787196,2787196,Maps to,2014-04-22,2099-12-31,
2787575,2787575,Mapped from,2014-04-22,2099-12-31,
2787575,2787575,Maps to,2014-04-22,2099-12-31,
2787597,2787597,Mapped from,2014-04-22,2099-12-31,
2787597,2787597,Maps to,2014-04-22,2099-12-31,
2788411,2788411,Mapped from,2014-04-22,2099-12-31,
2788411,2788411,Maps to,2014-04-22,2099-12-31,
2788627,2788627,Mapped from,2014-04-22,2099-12-31,
2788627,2788627,Maps to,2014-04-22,2099-12-31,
3188421,3188421,Mapped from,2019-08-16,2099-12-31,
3188421,3188421,Maps to,2019-08-16,2099-12-31,
3188421,4184832,Is a,1970-01-01,2099-12-31,
4031850,4031850,Mapped from,1970-01-01,2099-12-31,
4031850,4031850,Maps to,1970-01-01,2099-12-31,
4031850,4184832,Is a,2011-07-31,2099-12-31,
4184832,2725477,Subsumes,1970-01-01,2099-12-31,
4184832,2725480,Subsumes,1970-01-01,2099-12-31,
4184832,2725481,Subsumes,1970-01-01,2099-12-31,
4184832,2725482,Subsumes,1970-01-01,2099-12-31,
4184832,2725483,Subsumes,1970-01-01,2099-12-31,
4184832,2725484,Subsumes,1970-01-01,2099-12-31,
4184832,2725936,Subsumes,1970-01-01,2099-12-31,
4184832,2725962,Subsumes,1970-01-01,2099-12-31,
4184832,2725963,Subsumes,1970-01-01,2099-12-31,
4184832,2725965,Subsumes,1970-01-01,2099-12-31,
4184832,3188421,Subsumes,1970-01-01,2099-12-31,
4184832,4031850,Subsumes,2011-07-31,2099-12-31,
4184832,4184832,Mapped from,1970-01-01,2099-12-31,
4184832,4184832,Maps to,1970-01-01,2099-12-31,
4184832,42894615,Subsumes,1970-01-01,2099-12-31,
4184832,42894618,Subsumes,1970-01-01,2099-12-31,
4184832,42894666,Subsumes,1970-01-01,2099-12-31,
4184832,42894673,Subsumes,1970-01-01,2099-12-31,
4184832,42894674,Subsumes,1970-01-01,2099-12-31,
4184832,42894715,Subsumes,1970-01-01,2099-12-31,
4184832,42894716,Subsumes,1970-01-01,2099-12-31,
4184832,45769224,Subsumes,2015-03-01,2099-12-31,
4189164,4189164,Mapped from,1970-01-01,2099-12-31,
4189164,4189164,Maps to,1970-01-01,2099-12-31,
4196155,4196155,Mapped from,2009-01-31,2099-12-31,
4196155,4196155,Maps to,2009-01-31,2099-12-31,
4216356,4216356,Mapped from,1970-01-01,2099-12-31,
4216356,4216356,Maps to,1970-01-01,2099-12-31,
4225903,4225903,Mapped from,1970-01-01,2099-12-31,
4225903,4225903,Maps to,1970-01-01,2099-12-31,
4250325,4250325,Mapped from,1970-01-01,2099-12-31,
4250325,4250325,Maps to,1970-01-01,2099-12-31,
4270024,4270024,Mapped from,1970-01-01,2099-12-31,
4270024,4270024,Maps to,1970-01-01,2099-12-31,
4307818,4307818,Mapped from,1970-01-01,2099-12-31,
4307818,4307818,Maps to,1970-01-01,2099-12-31,
4329263,4329263,Mapped from,2008-01-31,2099-12-31,
4329263,4329263,Maps to,2008-01-31,2099-12-31,
4334807,2786056,Subsumes,1970-01-01,2099-12-31,
4334807,4334807,Mapped from,2009-01-31,2099-12-31,
4334807,4334807,Maps to,2009-01-31,2099-12-31,
4337739,4337739,Mapped from,1970-01-01,2099-12-31,
4337739,4337739,Maps to,1970-01-01,2099-12-31,
35614201,35614201,Mapped from,2018-07-31,2099-12-31,
35614201,35614201,Maps to,2018-07-31,2099-12-31,
35614211,35614211,Mapped from,2018-07-31,2099-12-31,
35614211,35614211,Maps to,2018-07-31,2099-12-31,
35614232,35614232,Mapped from,2018-07-31,2099-12-31,
35614232,35614232,Maps to,2018-07-31,2099-12-31,
35614233,35614233,Mapped from,2018-07-31,2099-12-31,
35614233,35614233,Maps to,2018-07-31,2099-12-31,
35614245,35614245,Mapped from,2018-07-31,2099-12-31,
35614245,35614245,Maps to,2018-07-31,2099-12-31,
35614255,35614255,Mapped from,2018-07-31,2099-12-31,
35614255,35614255,Maps to,2018-07-31,2099-12-31,
35614256,35614256,Mapped from,2018-07-31,2099-12-31,
35614256,35614256,Maps to,2018-07-31,2099-12-31,
4184832,2107213,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4184832,2107213,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4184832,2725937,Subsumes,1970-01-01,2099-12-31,
4184832,2725938,Subsumes,1970-01-01,2099-12-31,
4184832,2725942,Subsumes,1970-01-01,2099-12-31,
4184832,2725960,Subsumes,1970-01-01,2099-12-31,
4184832,2725967,Subsumes,1970-01-01,2099-12-31,
4184832,2725896,Subsumes,1970-01-01,2099-12-31,
4184832,42894585,Subsumes,1970-01-01,2099-12-31,
4184832,42894610,Subsumes,1970-01-01,2099-12-31,
4184832,42894619,Subsumes,1970-01-01,2099-12-31,
4184832,42894621,Subsumes,1970-01-01,2099-12-31,
4184832,42894683,Subsumes,1970-01-01,2099-12-31,
4334807,40488479,Subsumes,2011-07-31,2099-12-31,
45601024,36712982,Maps to,2020-04-02,2099-12-31,
3661641,46270163,Is a,2020-07-31,2099-12-31,
3661643,46270163,Is a,2020-07-31,2099-12-31,
3661645,46270163,Is a,2020-07-31,2099-12-31,
4184832,2725904,Subsumes,1970-01-01,2099-12-31,
2787575,4098215,Is a,1970-01-01,2099-12-31,
2787597,4098215,Is a,1970-01-01,2099-12-31,
2788411,4098215,Is a,1970-01-01,2099-12-31,
2788627,4098215,Is a,1970-01-01,2099-12-31,
2786407,4098215,Is a,1970-01-01,2099-12-31,
4184832,42894467,Subsumes,1970-01-01,2099-12-31,
4184832,42894472,Subsumes,1970-01-01,2099-12-31,
4184832,42894473,Subsumes,1970-01-01,2099-12-31,
4184832,42894474,Subsumes,1970-01-01,2099-12-31,
4184832,42894480,Subsumes,1970-01-01,2099-12-31,
4184832,42894482,Subsumes,1970-01-01,2099-12-31,
4184832,42894692,Subsumes,1970-01-01,2099-12-31,
4184832,42894699,Subsumes,1970-01-01,2099-12-31,
4184832,42894700,Subsumes,1970-01-01,2099-12-31,
4184832,42894703,Subsumes,1970-01-01,2099-12-31,
4184832,42894704,Subsumes,1970-01-01,2099-12-31,
4184832,42894586,Subsumes,1970-01-01,2099-12-31,
4184832,42894590,Subsumes,1970-01-01,2099-12-31,
4184832,42894592,Subsumes,1970-01-01,2099-12-31,
4184832,42894594,Subsumes,1970-01-01,2099-12-31,
4184832,42894597,Subsumes,1970-01-01,2099-12-31,
4184832,2725950,Subsumes,1970-01-01,2099-12-31,
4184832,42894598,Subsumes,1970-01-01,2099-12-31,
4184832,42894599,Subsumes,1970-01-01,2099-12-31,
4184832,2725957,Subsumes,1970-01-01,2099-12-31,
4184832,2725468,Subsumes,1970-01-01,2099-12-31,
4184832,42894653,Subsumes,1970-01-01,2099-12-31,
45767945,45772824,Subsumes,2015-01-31,2099-12-31,
45770937,45761128,Subsumes,2015-01-31,2099-12-31,
4216130,3655773,Subsumes,2020-07-31,2099-12-31,
4216130,3655776,Subsumes,2020-07-31,2099-12-31,
37311810,2786045,Subsumes,1970-01-01,2099-12-31,
2313913,4151632,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313913,4151632,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4265293,4264285,Is a,2011-07-31,2099-12-31,
35614217,35614246,Subsumes,2018-07-31,2099-12-31,
35614243,35614213,Is a,2018-07-31,2099-12-31,
43531439,2617369,Subsumes,2018-11-27,2099-12-31,
44831935,44826185,Subsumes,2014-10-01,2099-12-31,
4334808,2211763,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4334808,2211763,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4335825,2313871,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4335825,2313871,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4335825,2616266,Subsumes,2018-11-27,2099-12-31,
4335825,4199240,Subsumes,2011-07-31,2099-12-31,
36714929,35614224,Subsumes,2018-07-31,2099-12-31,
40482735,36713074,Subsumes,2017-01-31,2099-12-31,
40482735,42539267,Subsumes,2018-01-31,2099-12-31,
40483101,44826185,Mapped from,2014-10-01,2099-12-31,
45766075,761736,Subsumes,2018-01-31,2099-12-31,
2313873,4019824,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313873,4019824,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2313877,4019824,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2313877,4019824,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4006788,4020653,Subsumes,2011-07-31,2099-12-31,
4006788,43527996,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4006788,43527999,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4234778,4019824,Is a,2011-07-31,2099-12-31,
4283892,4178148,Subsumes,2011-07-31,2099-12-31,
4283892,43527999,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4283892,44789455,Subsumes,2015-03-01,2099-12-31,
35614218,35614247,Subsumes,2018-07-31,2099-12-31,
704057,9202,Maps to,2022-08-24,2099-12-31,
46270163,3661646,Subsumes,2020-07-31,2099-12-31,
4098215,2787579,Subsumes,1970-01-01,2099-12-31,
4098215,2788617,Subsumes,1970-01-01,2099-12-31,
4098215,2788625,Subsumes,1970-01-01,2099-12-31,
4098215,2788631,Subsumes,1970-01-01,2099-12-31,
3186322,4178148,Is a,1970-01-01,2099-12-31,
2618115,9202,Maps to,2023-02-22,2099-12-31,
35614253,35614224,Is a,2018-07-31,2099-12-31,
38004285,38004274,Subsumes,2019-02-01,2099-12-31,
45562340,46270162,Maps to,2020-01-01,2099-12-31,
4184832,2725911,Subsumes,1970-01-01,2099-12-31,
4184832,2725920,Subsumes,1970-01-01,2099-12-31,
4184832,2725467,Subsumes,1970-01-01,2099-12-31,
4184832,2725908,Subsumes,1970-01-01,2099-12-31,
4184832,42894685,Subsumes,1970-01-01,2099-12-31,
4184832,2725925,Subsumes,1970-01-01,2099-12-31,
4184832,42894705,Subsumes,1970-01-01,2099-12-31,
4184832,42894708,Subsumes,1970-01-01,2099-12-31,
4184832,42894606,Subsumes,1970-01-01,2099-12-31,
4184832,42894608,Subsumes,1970-01-01,2099-12-31,
4184832,2725956,Subsumes,1970-01-01,2099-12-31,
4184832,42894631,Subsumes,1970-01-01,2099-12-31,
4184832,42894650,Subsumes,1970-01-01,2099-12-31,
4184832,42894652,Subsumes,1970-01-01,2099-12-31,
4184832,42894654,Subsumes,1970-01-01,2099-12-31,
3181809,4181025,Is a,1970-01-01,2099-12-31,
4019824,2313874,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4019824,2313874,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4019824,4162102,Subsumes,2011-07-31,2099-12-31,
4019824,4230911,Is a,2011-07-31,2099-12-31,
4019824,46273033,Subsumes,2015-07-31,2099-12-31,
4084945,4230911,Is a,2011-07-31,2099-12-31,
4098216,4230911,Is a,2011-07-31,2099-12-31,
4252226,4230911,Has interprets,2011-07-31,2099-12-31,
4305021,4230911,Is a,2011-07-31,2099-12-31,
4327260,4230911,Is a,2011-07-31,2099-12-31,
4331514,4230911,Is a,2011-07-31,2099-12-31,
604429,4296653,Is a,2022-01-28,2099-12-31,
38004270,8717,Is a,2019-02-01,2099-12-31,
38004278,8717,Is a,2019-02-01,2099-12-31,
45576865,4296653,Maps to,1970-01-01,2099-12-31,
46270162,4296653,Is a,2015-07-31,2099-12-31,
46274044,4296653,Is a,2015-07-31,2099-12-31,
3655773,3655775,Subsumes,2020-07-31,2099-12-31,
2785851,4230911,Is a,1970-01-01,2099-12-31,
43531438,4171077,Is a,2022-01-28,2099-12-31,
2786047,4230911,Is a,1970-01-01,2099-12-31,
4151632,2313800,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4151632,2313800,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4151632,4230911,Is a,2011-07-31,2099-12-31,
4265040,4230911,Is a,2011-07-31,2099-12-31,
4316729,4230911,Is a,2011-07-31,2099-12-31,
37311810,4230911,Is a,2020-03-09,2099-12-31,
37311810,37311809,Subsumes,2020-03-09,2099-12-31,
37395582,4296653,Has asso finding,2016-07-31,2099-12-31,
38004288,8717,Is a,2019-02-01,2099-12-31,
43020460,4296653,Is a,2013-01-31,2099-12-31,
43021423,2616268,Subsumes,2018-11-27,2099-12-31,
45766116,4296653,Is a,2015-01-31,2099-12-31,
45767945,45758897,Subsumes,2015-01-31,2099-12-31,
45770937,45761255,Subsumes,2015-01-31,2099-12-31,
46270161,4296653,Is a,2015-07-31,2099-12-31,
46270161,46273495,Subsumes,2015-07-31,2099-12-31,
45767945,45763961,Subsumes,2020-07-31,2099-12-31,
37311810,2786057,Subsumes,1970-01-01,2099-12-31,
37395582,4296653,Maps to value,2022-06-05,2099-12-31,
9201,8717,Subsumes,1970-01-01,2099-12-31,
32254,8717,Is a,2019-02-01,2099-12-31,
4060628,4230911,Has interprets,2011-07-31,2099-12-31,
4203445,4230911,Is a,2011-07-31,2099-12-31,
4216130,4212973,Subsumes,2011-07-31,2099-12-31,
4329659,4230911,Is a,2011-07-31,2099-12-31,
35614219,35614248,Subsumes,2018-07-31,2099-12-31,
604430,4296653,Is a,2022-01-28,2099-12-31,
37111313,37111313,Mapped from,2017-07-31,2099-12-31,
37111313,37111313,Maps to,2017-07-31,2099-12-31,
37311809,37311809,Mapped from,2020-03-09,2099-12-31,
37311809,37311809,Maps to,2020-03-09,2099-12-31,
38004282,38004282,Mapped from,1970-01-01,2099-12-31,
38004282,38004282,Maps to,1970-01-01,2099-12-31,
38004515,8717,Is a,2019-02-01,2099-12-31,
38004515,38004515,Mapped from,1970-01-01,2099-12-31,
38004515,38004515,Maps to,1970-01-01,2099-12-31,
40483521,40483521,Mapped from,2009-07-31,2099-12-31,
40483521,40483521,Maps to,2009-07-31,2099-12-31,
40756929,40756929,Mapped from,2011-05-05,2099-12-31,
40756929,40756929,Maps to,2011-05-05,2099-12-31,
42628042,42628042,Mapped from,2017-05-08,2099-12-31,
42628042,42628042,Maps to,2017-05-08,2099-12-31,
42894468,42894468,Mapped from,2016-05-18,2099-12-31,
42894468,42894468,Maps to,2016-05-18,2099-12-31,
42894469,42894469,Mapped from,2016-05-18,2099-12-31,
42894469,42894469,Maps to,2016-05-18,2099-12-31,
42894470,42894470,Mapped from,2016-05-18,2099-12-31,
42894470,42894470,Maps to,2016-05-18,2099-12-31,
42894471,42894471,Mapped from,2016-05-18,2099-12-31,
42894471,42894471,Maps to,2016-05-18,2099-12-31,
42894476,42894476,Mapped from,2016-05-18,2099-12-31,
42894476,42894476,Maps to,2016-05-18,2099-12-31,
42894483,42894483,Mapped from,2016-05-18,2099-12-31,
42894483,42894483,Maps to,2016-05-18,2099-12-31,
42894484,42894484,Mapped from,2016-05-18,2099-12-31,
42894484,42894484,Maps to,2016-05-18,2099-12-31,
42894613,42894613,Mapped from,2016-05-18,2099-12-31,
42894613,42894613,Maps to,2016-05-18,2099-12-31,
42894649,42894649,Mapped from,2016-05-18,2099-12-31,
42894649,42894649,Maps to,2016-05-18,2099-12-31,
42894658,42894658,Mapped from,2016-05-18,2099-12-31,
42894658,42894658,Maps to,2016-05-18,2099-12-31,
42894660,42894660,Mapped from,2016-05-18,2099-12-31,
42894660,42894660,Maps to,2016-05-18,2099-12-31,
42894662,42894662,Mapped from,2016-05-18,2099-12-31,
42894662,42894662,Maps to,2016-05-18,2099-12-31,
42894686,42894686,Mapped from,2016-05-18,2099-12-31,
42894686,42894686,Maps to,2016-05-18,2099-12-31,
42894694,42894694,Mapped from,2016-05-18,2099-12-31,
42894694,42894694,Maps to,2016-05-18,2099-12-31,
42894696,42894696,Mapped from,2016-05-18,2099-12-31,
42894696,42894696,Maps to,2016-05-18,2099-12-31,
42894697,42894697,Mapped from,2016-05-18,2099-12-31,
42894697,42894697,Maps to,2016-05-18,2099-12-31,
42894698,42894698,Mapped from,2016-05-18,2099-12-31,
42894698,42894698,Maps to,2016-05-18,2099-12-31,
42894702,42894702,Mapped from,2016-05-18,2099-12-31,
42894702,42894702,Maps to,2016-05-18,2099-12-31,
43527994,43527994,Mapped from,2013-05-08,2099-12-31,
43527994,43527994,Maps to,2013-05-08,2099-12-31,
43533197,43533197,Mapped from,2013-08-28,2099-12-31,
43533197,43533197,Maps to,2013-08-28,2099-12-31,
43533248,43533248,Mapped from,2013-08-28,2099-12-31,
43533248,43533248,Maps to,2013-08-28,2099-12-31,
44511271,4181025,Is a,2018-08-29,2099-12-31,
44511271,44511271,Mapped from,1970-01-01,2099-12-31,
44511271,44511271,Maps to,1970-01-01,2099-12-31,
44805204,44805204,Mapped from,2014-04-01,2099-12-31,
44805204,44805204,Maps to,2014-04-01,2099-12-31,
45758194,45758194,Mapped from,2015-01-31,2099-12-31,
45758194,45758194,Maps to,2015-01-31,2099-12-31,
45758897,45758897,Mapped from,2015-01-31,2099-12-31,
45758897,45758897,Maps to,2015-01-31,2099-12-31,
45761255,45761255,Mapped from,2015-01-31,2099-12-31,
45761255,45761255,Maps to,2015-01-31,2099-12-31,
45763961,45763961,Mapped from,2015-01-31,2099-12-31,
45763961,45763961,Maps to,2015-01-31,2099-12-31,
46270159,4296653,Is a,2015-07-31,2099-12-31,
46270159,46270159,Mapped from,2015-07-31,2099-12-31,
46270159,46270159,Maps to,2015-07-31,2099-12-31,
46270160,4296653,Is a,2015-07-31,2099-12-31,
46270160,46270160,Mapped from,2015-07-31,2099-12-31,
46270160,46270160,Maps to,2015-07-31,2099-12-31,
46273020,46273020,Mapped from,2015-07-31,2099-12-31,
46273020,46273020,Maps to,2015-07-31,2099-12-31,
46273033,46273033,Mapped from,2015-07-31,2099-12-31,
